,tweet_id,tweet,sentiment
2508,1331,"['sxsw-ers', 'android', 'jones', 'saturday', '-:30pm', 'attending', 'android', 'developer', 'meetup', 'details', 'come']",1
2509,3590,"['totalitarian', 'thought', 'action', 'people', 'worldwide', 'come', 'austin', 'sxsw', 'decide', 'spend', 'time', 'line', 'apple', 'store']",0
2510,2428,"['flipboard', 'bldg', 'app', 'appstore', 'need', 'wholistic', 'mktg', 'awareness', '..', 'strategy', 'drive', 'adoption', 'rely', 'apple', 'rji', 'sxsw']",0
2511,6757,"['lonely', 'planet', 'iphone', 'app', 'guide', 'austin', 'free', 'week', 'sxsw']",1
2512,2332,"['techcrunch', 'google', 'launchrock', 'vencorps', 'want', 'give', '30k', 'best', 'startups', 'sxsw', '..', 'link', 'facebook']",1
2513,8252,"['best', 'wurst', 'late', 'night', 'decision', 'ever', 'whoa', 'line', 'pop', 'apple', 'store', 'downtown', 'sxsw', 'link']",1
2514,4456,"['windows', 'scarborough', 'building', 'corner', '6th', 'congress', 'blacked', 'out..', 'apple', 'pop-', 'store', 'born', 'sxsw', 'welivehere']",2
2515,4101,"['tech', 'apple', 'opening', 'pop-', 'store', 'austin', 'sxsw', 'link']",2
2516,6312,"['meetingwave', 'iphone', 'app', 'new', 'version', 'link', 'submitting', 'android', 'week', 'sxsw', 'free', 'downloads', 'please', 'retweet']",1
2517,3047,"['sxsw', 'ladies', 'stds', 'ipad', 'bot', 'twitter', 'creator', 'persistent', 'guy', 'chased', 'last', 'night', 'takeonefortheteam', 'sxsw']",1
2518,3784,"['last', 'session', 'sxsw', 'html5', 'reps', 'google', 'opera', 'mozilla']",1
2519,7700,"['false', 'alarm', 'google', 'circles', 'coming', 'probably', 'ever', 'link', 'link', 'sxsw', 'sxswi']",1
2520,7087,"['apple', 'opening', 'pop-', 'store', 'austin', 'sxsw', 'link']",1
2521,7770,"['awesome', 'happens', 'apple', 'hires', 'security', 'sxsw', 'austin', 'link']",1
2522,5047,"['google', 'launched', 'checkins', 'month', 'ago', ""''"", 'check', 'ins', 'check', 'outs', 'future', 'sxsw', 'bizzy']",1
2523,7463,"['updated', 'npr', 'music', 'iphone', 'app', 'song', 'info', 'songs', 'live', 'video', 'streaming', 'time', 'sxsw', 'link']",2
2524,4234,"['apple', 'built', 'experience', 'ecosystem', 'ipod', 'mp3', 'player', 'app', 'critthink', 'sxsw']",1
2525,4259,"['sad', 'missing', 'ipad', 'launch', '*south', 'sounds', 'chill', 'sxsw', 'ipad']",2
2526,6569,"['rumor', 'apple', 'opening', 'temporary', 'store', 'downtown', 'austin', 'link', 'sxsw']",1
2527,2250,"['miss', 'battelle', 'interview', 'ipad', 'social', 'media', 'last', 'week', 'find', 'video', 'link', 'sxsw']",1
2528,7730,"['android', 'growing', 'super', 'fast', 'lustre', 'pearl', 'team', 'android', 'party', 'walked', 'androidsxsw', 'sxsw']",2
2529,1157,"[""'ware"", 'ides', 'march', 'location', 'link', 'sxsw']",1
2530,8130,"['sxsw', 'celebrating', 'beauty', 'web', 'ie9', 'launch', 'giving', 'away', 'free', 'ipad2', 'one', 'lucky..', 'link']",2
2531,1299,"['encounter', 'charming/intense', 'thethankyoueconomy', 'bright', 'localmind', 'suffer', 'fun', 'party', 'sxsw']",1
2532,3462,"['heard', 'sxsw', 'think', 'abt', 'making', 'iphone', 'case', 'kids', 'blog', 'stop', 'grille']",1
2533,3788,"['traveling', 'sxsw', 'ipad', '//2011', 'via']",1
2534,753,"['google', 'launch', 'circles', 'social', 'network', 'sxsw', 'link']",1
2535,509,"['please', 'follow', 'next', 'big', 'college', 'social', 'network', 'chance', 'win', 'ipad', ',00', 'followers', 'socialmedia', 'sxsw']",1
2536,3726,"['thinking', 'may', 'actually', 'take', 'laptop', 'sxsw', 'ipad', 'alone', 'may', 'enough', 'trip']",0
2537,7850,"['press', 'coverage', 'life', 'standing', 'apple', 'line..', 'sxsw']",2
2538,1960,"['google', 'team', 'panel', 'say', 'agencies', 'attitudes', 'think', 'agileagency', 'sxsw']",1
2539,94,"['wonder', 'putting', 'tips', 'api..', 'sxsw', 'suxsw']",1
2540,1262,"['listening', 'twit', 'live', 'sxsw', 'also', 'went', 'boxee', 'keg', 'party', 'google', 'robots', 'event', 'saw', 'tim', 'ferris', 'speak', 'checked', 'ebay', 'hackathon']",2
2541,3582,"['touchingstories', 'ipad', 'and/', 'tablet', 'sxsw', 'workshop', 'would', 'love', 'chat', 'afteward']",1
2542,2023,"['brilliant', 'rosso', 'used', 'google', 'doc', 'paste', 'recipe', 'make', 'mothers', 'think', 'generated', 'recipe', 'leanstartup', 'sxsw']",2
2543,7380,"['lightbox', 'photos', 'wants', 'new', 'android', 'camera', 'app', 'sxsw', 'techcrunch', 'link', 'sxsw', 'android']",1
2544,3829,"['many', 'ipad2', 'think', 'apple', 'could', 'sell', 'sxsw', 'attendees', 'set', 'pop-', 'store', 'convention', 'center', 'sxsw']",2
2545,7140,"['looking', 'best', 'iphone', 'app', 'hail', 'cab', 'austin', 'free', 'possible', 'austin', 'sxsw', 'iphoneapp']",1
2546,462,"['even', 'begins', 'apple', 'wins', 'sxsw', 'link']",2
2547,8869,"['sxsw', 'crowd', 'swarms', 'ipad', 'launch', 'link', 'via']",2
2548,7973,"['response', 'apple', 'sxsw', 'pop-', 'store', 'hearing', 'rumors', 'pop-', 'near', 'perimeter', 'mall', 'knowyouraudience']",1
2549,8876,"['right', 'track', 'clever', 'apple', 'set', 'open', 'popup', 'shop', 'core', 'sxsw', 'action', 'link']",2
2550,3888,"['fiendishly', 'clever', 'pop', 'apple', 'store', 'selling', 'ipad', 'sxsw', 'apple', 'store', 'sxsw', 'link', 'photo']",2
2551,7010,"['one', 'say', 'free', 'music', 'someone', 'say', 'free', 'music', 'yes', 'yes', 'link', 'sxsw', 'freemusic']",1
2552,6796,"['week', 'ipad', 'clip', 'joins', 'review', 'free', 'sxsw', 'app', 'link', 'ipad2', 'sxswgo']",1
2553,8773,"['ever', 'got', 'high5', 'buying', 'product', 'probably', 'apple', 'queue', 'line', 'normal', 'sxsw', 'link']",1
2554,3234,"['loving', 'apple', 'pop-', 'downtown', 'office', 'long', 'last', 'sxsw', 'locals', 'link', 'link']",2
2555,2163,"['latin', 'america', 'produced', 'next', 'latism', 'latam', 'sxsw']",1
2556,3051,"['google', 'presentation', 'mayer', 'sales', 'pitch', 'fail', 'sxsw']",0
2557,1651,"['*applauds*', 'link', 'holler', 'gram', 'fun', 'ipad', 'app', 'sxsw', 'fun', 'anyone', 'play']",2
2558,3419,"['face', 'ipad', 'background', 'image', 'sxsw', 'link']",1
2559,1697,"['sxsw', 'free', 'tunage', 'itunes', 'link']",2
2560,2230,"['marissa', 'mayer', 'google', 'connect', 'digital', 'physical', 'worlds', 'mobile', 'link', 'sxsw']",1
2561,2454,"['brand', 'focus', ""'trust"", 'zappos', 'likability', 'virgin', 'product', 'apple', 'recipe', 'success', 'sxsw']",2
2562,8542,"['line', 'buy', 'ipad', 'stretches', 'blocks', 'getting', 'one', 'today', 'smiling', 'sxsw']",1
2563,1629,"['want', 'bad', 'sxsw', 'would', 'make', 'live', 'blogging', 'ipad', 'much', 'efficient', 'beautiful', 'case', 'beats', 'leather']",2
2564,890,"['hootsuite', 'mobile', 'sxsw', 'updates', 'iphone', 'blackberry', 'android', 'link', 'android', 'blackberry', 'keitai']",1
2565,5007,"['rumors', 'sxsw', '--', 'could', 'true', 'google', 'launching', 'secret', 'new', 'social', 'network', 'called', 'circles', ""''"", 'link']",1
2566,8033,"['make', 'google', 'party', 'sxsw', 'smiling']",1
2567,4612,"['interesting', 'news', 'interrupt', 'regularly', 'scheduled', 'sxsw', 'geek', 'programming', 'big', 'news', 'link', 'google', 'circles']",1
2568,3206,"['woman', 'front', 'etch', '--', 'sketch', 'housing', 'ipad', 'awesome', 'sxsw']",2
2569,1423,"['confirmed', 'google', 'circles', 'launched', 'later', 'today', 'sxsw', 'sxswi']",1
2570,4451,"['podcast', 'social', 'business', 'summit', '2011', 'austin', 'link', 'sxsw', 'listened', 'new', 'iphone', '..', 'delight']",2
2571,912,"['need', 'page', 'flip', 'effect', ""''"", 'like', 'fake', 'needle', '-player', 'tapworthy', 'sxsw', 'ipad']",1
2572,3898,"['sxsw', 'twit', 'geekbeat', 'free', 'idea', 'hooded', 'snuggie', 'tummy', 'pocket', 'ipad', 'facing', 'look', 'like', 'teletubbie', 'old']",1
2573,4850,"['heading', 'hear', 'detouring', 'pop', 'apple', 'store', 'sxsw']",1
2574,5172,"['community', 'place', 'web', 'friend', 'app', ""''"", 'link', 'sxsw', 'grauniad']",1
2575,144,"['anyone', 'sxsw', 'pop-', 'apple', 'store', 'austin', 'got', 'ta', 'hopping', 'place', 'today']",1
2576,7775,"['niceness', 'less', 'hours', 'announce', 'details', 'ipad', 'giveaway', 'sxsw', 'sxswi']",2
2577,4721,"['anybody', 'know', 'whether', 'nab', 'white', '64gb', 'ipad2', 'austin', 'sxsw', 'apple', 'popupstore']",2
2578,5711,"['false', 'alarm', 'google', 'circles', 'coming', 'probably', 'ever', 'link', 'much', 'reports', 'would', 'unveil', 'sxsw']",0
2579,3686,"['cameron', 'sinclair', 'spearheads', 'japan', 'disaster', 'relief', 'sxsw', 'via', 'twitter', 'iphone', 'link', 'sxsw4jp', 'archforhumanity']",1
2580,2287,"['redbull', 'bpm', 'ipad', 'app', 'powering', 'party', 'sxsw', 'dtas', 'republic', 'live', 'link']",2
2581,1047,"['apple', 'store', 'downtown', 'austin', 'open', 'til', 'midnight', 'sxsw']",1
2582,7977,"['surprise', 'consumerization', 'makes', 'way', 'conversation', 'cloud', 'adoption', 'apple', 'influence', 'enterprise', 'cloud', 'sxsw']",2
2583,222,"['apple', 'temporary', 'retail', 'store', 'austin', 'ipad', 'release', 'today', 'opens', '5pm', 'sxsw', 'sxswi', 'ipad2']",1
2584,4032,"['contextual', 'discovery', 'search', 'combine', 'calendars', 'weather', 'flight', 'traffic', 'data', 'create', 'personalized', 'trip', 'advising', '.mayer', 'google', 'sxsw']",1
2585,57,"['link', '1st', 'stop', 'sxsw', 'chaos', 'hunt', 'austin', 'java', 'get', 'spy', 'game', 'chance', 'win', 'ipad']",2
2586,6174,"['rumor', 'apple', 'opening', 'temp', 'store', 'austin', 'sxsw', 'link', '//', 'via']",1
2587,3823,"['using', 'ipad', 'set', 'list', 'sxsw', 'band']",2
2588,8634,"['sxsw', 'party', 'podcasts', 'link']",1
2589,1984,"['open', '64gb', 'ipad', 'unboxing', 'first', 'look', 'ipad2', 'ipad', 'apple', 'link', 'via', 'sxsw']",1
2590,8168,"['agreed', 'could', 'afford', 'attend', 'sxsw', 'buy', 'ipad', 'today', 'consider', 'saving', 'japan', 'earthquake', 'relief']",1
2591,5860,"['google', 'smentisce', 'novit', 'arrivo', 'launching', 'products', 'sxsw', 'plenty', 'else', 'link']",1
2592,5660,"['deleting', 'sxsw', 'iphone', 'app', 'link']",0
2593,5307,"['sxsw', 'news', 'apple', 'getting', 'music', 'business', 'new', 'device', 'called', 'ipod', ""''"", 'like', 'compact', 'disc', 'player', 'without', 'disk']",2
2594,5988,"['list', 'music', 'performers', 'sxsw', 'link', 'used', 'jquery', 'screen-scrape', 'smiling']",1
2595,8994,"['got', 'ipad', 'cover', 'better', 'given', 'ipad', 'tool', 'sxsw']",1
2596,5043,"['smiling', 'quantter', 'launching', 'iphone', 'app', 'soon', 'participating', 'launchrock', 'comp', 'sxsw', 'link']",1
2597,3498,"['iphone', 'android', 'apps', 'keep', 'grooving', 'sxsw', 'link']",2
2598,2424,"['media', 'circus', 'guy', 'walks', 'apple', 'popup', 'store', 'sxsw', '1st', 'ipad2', 'austin', '6th', 'congress', 'link']",1
2599,106,"['google', 'tweet', ""''"", 'new', 'think', 'speak', ""''"", 'mark', 'belinsky', '911tweets', 'panel', 'sxsw']",2
2600,4050,"['people', 'google', 'sxsw..', 'din', 'know', 'either..', 'hip', 'though']",1
2601,6374,"['stumbling', 'around', 'lost', 'sxsw', 'stay', 'contact', 'group', 'iphone', 'app', 'link', 'idealab']",1
2602,66,"['sxsw', 'wan', 'na', 'buy', 'drink', '7pm', 'fado', '4th', 'link', 'join']",1
2603,114,"['sxsw', 'apple', 'ipad', 'great', 'thoughts', 'japan', 'apac', 'regions', 'dealing', 'earthquake', 'tsunami', 'trauma', 'sxswi']",2
2604,8445,"['download', 'official', 'featured', 'artists', 'sxsw', 'playlist', 'via', 'itunes', 'songs', 'absolutley', 'free', 'link']",1
2605,457,"['anyone', 'else', 'using', 'hashable', 'network', 'sxsw', 'week', 'trying', 'android', 'version..']",1
2606,3175,"['platform', 'concertgoers', 'launches', 'android', 'app', 'time', 'sxsw', 'mashable', 'link', 'sxsw']",2
2607,6370,"['next', 'year', 'going', 'set', 'bootleg', 'sidewalk', 'cart', 'austin', 'sell', 'macbook', 'power', 'adapters', 'iphone', 'cables', 'red', 'bull', 'sxsw']",1
2608,5331,"['love', 'sxsw', 'apple', 'comes', 'cool', 'technology', 'one', 'ever', 'heard', 'conferences', ""''""]",2
2609,3977,"['great', 'talk', 'designing', 'good', 'tapworthy', 'ipad', 'apps', 'may', 'actually', 'pick', 'book', 'sxsw']",2
2610,8693,"['catching', 'hotel', 'room', 'day', 'sxsw', 'also', 'tweeting', 'new', 'ipad']",2
2611,6246,"['less', 'half', 'hour', 'tell', 'win', 'ipad', 'sxsw', 'sxswi']",2
2612,3199,"['google', 'taking', 'mic', 'health2dev', 'sxsw']",1
2613,173,"['attention', ""sxsw'ers"", 'link', 'rumored', 'pop-', 'temporary', 'apple', 'store', 'sxsw', 'ipad', 'launch', 'needs']",2
2614,1217,"['talked', 'googler', 'said', 'new', 'products', 'sxsw', ""''"", 'point', 'google', 'social', 'search', 'link']",1
2615,2291,"['brian', 'actually', 'austin', 'apple', 'store', 'rumor', 'built', 'pop', 'one', 'link', 'sxsw']",1
2616,8820,"['sxsw', 'grateful', 'bicycle', 'back-', 'twitter', 'app', 'cursing', 'losing', 'hour', 'zzs', 'iphone', 'battery', 'life']",0
2617,7004,"['fuck', 'iphone', 'crapped', 'charge', 'says', 'charging', 'night', 'options', 'austin', 'sxsw']",0
2618,6226,"['ipad', 'sxsw', 'thanks', 'fxsw']",2
2619,620,"['lordy', '..', 'time', 'apple', 'store', 'sxsw', 'open', 'pulling', 'ipad2', 'trigger']",2
2620,7176,"['finally', 'got', 'sxsw', 'schedule', 'google', 'calendar', 'coudbeeasier']",3
2621,6265,"['lonely', 'planet', 'releases', 'free', 'austin', 'city', 'guide', 'iphone', 'app', 'sxsw', 'like', 'enough', 'apps', 'cluttering', 'handset']",0
2622,2251,"['apple', 'grabbed', 'tablet', 'mindshare', 'sxsw', 'rim', 'owns', 'one', 'popular', 'events', 'foodspotting', 'link']",1
2623,186,"['currently', '150', 'people', 'line', 'pop', 'apple', 'store', ""''"", 'sxsw']",1
2624,3152,"['showing', 'ipad', 'sxsw', 'pretty', 'much', 'like', 'showing', 'puppy', 'anywhere', 'else', 'gets', 'fawning', 'attention', 'dont', '..']",2
2625,836,"['smells', 'like', 'cheese', 'sticks', 'ipad', 'working', 'etsy', 'party', ""''"", 'realtalk', 'sxsw']",1
2626,3682,"['win', 'sxsw', 'hint', 'answer', 'every', 'year', 'link', 'billmurray', 'howto', 'iphone', 'sxsw', 'takingback']",1
2627,394,"['remember', 'chime', 'tweets', 'nasatweetup', 'experience', ':15pm', '3pm', 'central', 'time', 'sxsw', 'session', 'link']",1
2628,134,"['samsung', 'sony', 'follow', 'apple', 'lead', 'link', 'austin', 'atx', 'sxsw', '/via']",1
2629,5731,"['following', 'bing/google', 'seo', 'session', 'qagb', 'sxsw', 'buddy', 'seo']",1
2630,4042,"['new', 'social', 'network', 'may', 'launch', '2day', 'google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circles', 'possibly', 'today', 'link', 'sxsw']",2
2631,5874,"['google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circles', 'possibly', 'today', 'link', 'sxswi', 'sxsw', 'sounds', 'fabulous']",2
2632,2918,"['apple', 'opening', 'pop-', 'store', 'austin', 'sxsw', 'geekfest', 'apple', 'brian', 'lam', 'link']",1
2633,6286,"['man', 'google', '*should*', 'launch', 'circles', 'sxsw', 'talk', 'striking', 'iron', 'hot']",2
2634,2229,"['marissa', 'mayer', 'google', 'maps', 'better', 'customer', 'service', 'quicker', 'responses', 'sxsw']",0
2635,7239,"['checking', 'poked', 'liked', '-tweeted', 'google', 'love', 'story', 'sxsw', 'sxsw', 'sxsw15', 'sxswic']",1
2636,8188,"['google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circles', 'possibly', 'today', 'link', 'sxsw']",1
2637,6273,"['looks', 'like', 'google', 'publicly', 'denying', 'circles', ""''"", 'presented', 'sxsw', 'today']",1
2638,5812,"['google', 'circles', '__', 'sxsw']",1
2639,5046,"['..only', 'sxsw', 'right-brain', 'mwrc11', 'left-brain', 'smiling', 'sxsw', 'attendees', 'mac', 'ipad']",2
2640,6443,"['perfect', 'sxsw', 'iphone', 'app', 'home', 'screen', 'organization', 'link', 'like']",2
2641,6353,"['new', 'ubersocial', 'iphone', 'app', 'store', 'includes', 'uberguide', 'sxsw', 'sponsored', 'mashable', 'link']",2
2642,8982,"['case', 'fairy', 'god', 'mother', 'reading', 'mail', 'wish', 'week', 'sxsw', 'android', 'dev', 'meetup', 'hilton', 'sat', ':30pm']",1
2643,499,"['find', 'stupid', 'stupid', 'game', 'ipad', 'currently', 'special', 'sxsw', 'sale', 'link']",1
2644,7623,"['apple', 'store', 'wifi', 'gig', 'ipad', 'sxsw']",1
2645,7343,"['iphone', 'ipad', 'mac', 'agchat', 'sxsw']",2
2646,4783,"['nice', 'told', 'used', 'brief', 'case', 'study', 'ipad', 'design', 'paradigms', 'panel', 'sxsw']",2
2647,5596,"['sxsw', 'download', 'free', 'music', 'mix', 'itunes', 'link']",1
2648,924,"['hard', 'feelings', 'towards', 'google', 'says', 'would', 'make', 'great', 'partner', 'checkins', 'sxsw', 'pnid']",2
2649,1652,"['dealing', 'white', 'freeze', 'screen', 'far', 'much', 'sxsw', 'everyone', 'iphone..making', 'conversion', 'possibility', 'efficient']",2
2650,4674,"['apple', 'opening', 'temporary', 'store', 'downtown', 'austin', 'sxsw', 'ipad', 'launch', 'link']",2
2651,8999,"['brought', 'lunch', 'took', 'train', 'sxsw', 'last', 'two', 'days', 'earned', 'ipad', 'frugality']",1
2652,2979,"['google', 'smentisce', 'novit', 'arrivo', 'launching', 'products', 'sxsw', 'plenty', 'else', 'link']",1
2653,7093,"['apple', 'opening', 'temporary', 'store', 'downtown', 'austin', 'march', 'accommodate', 'sxsw', 'attendees', 'god', 'fucking', 'smart']",2
2654,7535,"['set', 'flatulence', 'wake', 'might', 'need', 'bit', 'help', 'wakeuplaughing', 'link', 'epictweets', 'sxsw']",1
2655,6947,"['win', 'openbeta6', 'ipad', 'sxsw', 'panel', 'link', 'today', 'usguys', 'dgtltribe', 'sxswbuffalo']",3
2656,1888,"['double', 'ipad', 'full', 'across', 'sky', 'sxsw', 'tweethouse', 'link']",1
2657,2247,"['chrome', 'web', 'store', 'google', 'calls', 'html5', 'hot', 'tub', 'sxsw', 'steamy', 'hot', 'nerds']",2
2658,2020,"['austinl', 'fans', 'head', 'link', '1pm', 'cst', 'today', 'win', 'vip', 'access', 'acoustic', 'solo', 'set', 'sxsw', 'tonight']",1
2659,7418,"['pop-', 'apple', 'store', 'still', 'line', 'around', 'block', 'sxsw']",2
2660,8142,"['sxsw', 'sxswi', 'holding', 'secret', 'show', 'mister', 'heavenly+michael', 'cera', 'free', 'beer', 'location', 'link']",1
2661,2952,"['sxsw', 'intrvw', 'schmidt', 'google', 'ceo', 'told', 'good', 'telling', 'stories', 'talk', 'lots', 'ppl', 'tell', 'hear', ""''""]",1
2662,7326,"['sxsw', 'tip10', 'make', 'sure', 'bring', 'iphone', 'charger', 'recharge', 'party', 'cnnsxsw', 'link']",1
2663,878,"['great', 'meetings', 'haha', 'hollergram', 'link', 'sxsw']",1
2664,1319,"['apple', 'cocky', 'perhaps', 'separate', 'ipad2', 'store', 'sxsw', 'would', 'good', 'idea', 'guess', 'need', 'extra', 'marketing', 'wink']",0
2665,1678,"['apple', 'setting', 'special', 'temp', 'store', 'sxsw', 'downtown', 'austin', 'wink', 'ipad2', 'link']",1
2666,2499,"['ipad', 'update', 'online', 'sales', 'start', ':01am', 'pst', '3am', 'est', '//', '-day', 'free', 'shipping', '|fyi', 'sxsw', 'popup', 'store', 'downtown', 'austin', 'apple']",1
2667,2078,"['heard', 'ipads', 'sold', 'except', 'apple', 'pop-', 'store', 'sxsw', 'true']",1
2668,5434,"['apple', 'opening', 'temp', 'store', 'austin', 'sxsw', 'link', 'via', 'ipad2']",1
2669,6209,"['time', 'sxsw', 'nfc', 'enabled', 'google', 'places', 'door', 'sticker', 'link']",1
2670,5612,"['check', 'free', 'sxsw', 'sampler', 'itunes', 'link', 'sxsw']",1
2671,5167,"['apple', 'comes', 'cool', 'technology', 'one', 'ever', 'heard', 'conferences', ""''"", 'sxsw', 'pseudoretweet']",2
2672,6439,"['per', 'rumor', 'google', 'may', 'preview', 'big', 'social', 'strategy', ""'80s-themed"", 'costume', 'party', 'sxsw', 'yep', 'link', 'cnet']",1
2673,3326,"['keynote', 'google', 'sxsw', 'austin', 'convention', 'center', '812', 'others', 'pic', 'link']",1
2674,6542,"['google', 'launch', 'social', 'network', 'circles', 'sxsw', 'link', 'excited']",2
2675,4698,"['rumor', 'apple', 'opening', 'temporary', 'store', 'downtown', 'austin', 'sxsw', 'ipad', 'launch', 'link']",1
2676,5028,"['google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circles', 'possibly', 'today', 'link', 'sxsw']",1
2677,8860,"['line', 'long', 'day..', 'curious', 'anyway', 'sxsw', 'apple', 'store', 'sxsw', 'others', 'link']",1
2678,7813,"['battery', 'life', 'iphone', 'conference', 'starting', 'sxsw']",1
2679,6611,"['day', 'bank', 'america', 'launched', 'iphone', 'app', 'got', '250k', 'new', 'customers', 'bankinnovation', 'sxsw']",2
2680,8973,"['google', 'guy', 'sxsw', 'talk', 'explaining', 'made', 'realistic', 'twitter', 'bots', 'experiment', 'gee', 'thanks']",0
